Steering Angle [o];Absolute [];Time [s];
-65.54443359375;12546.0;173.57965111732483;
-65.6103515625;12549.0;173.58976316452026;
-65.58837890625;12548.0;173.60006403923035;
-65.5224609375;12545.0;173.6101861000061;
-65.54443359375;12546.0;173.62030911445618;
-65.54443359375;12546.0;173.6304030418396;
-65.54443359375;12546.0;173.64054417610168;
-65.50048828125;12544.0;173.6506130695343;
-65.478515625;12543.0;173.6607301235199;
-65.478515625;12543.0;173.6708390712738;
-65.478515625;12543.0;173.68084120750427;
-65.45654296875;12542.0;173.69085907936096;
-65.41259765625;12540.0;173.70098304748535;
-65.4345703125;12541.0;173.711088180542;
-65.478515625;12543.0;173.72119402885437;
-65.478515625;12543.0;173.73169708251953;
-65.50048828125;12544.0;173.74188899993896;
-65.54443359375;12546.0;173.7519509792328;
-65.89599609375;12562.0;173.7618691921234;
-66.1376953125;12573.0;173.77175211906433;
-66.181640625;12575.0;173.78186798095703;
-66.15966796875;12574.0;173.79198002815247;
-66.20361328125;12576.0;173.80208206176758;
-66.15966796875;12574.0;173.8121840953827;
-66.20361328125;12576.0;173.82229900360107;
-66.15966796875;12574.0;173.83241415023804;
-66.2255859375;12577.0;173.84252905845642;
-66.20361328125;12576.0;173.85263299942017;
-66.181640625;12575.0;173.86275005340576;
-66.20361328125;12576.0;173.87286114692688;
-66.15966796875;12574.0;173.88306498527527;
-66.20361328125;12576.0;173.8930811882019;
-66.2255859375;12577.0;173.9032220840454;
-66.24755859375;12578.0;173.9133071899414;
-66.26953125;12579.0;173.92342710494995;
-66.4453125;12587.0;173.93353009223938;
-66.55517578125;12592.0;173.94363617897034;
-66.708984375;12599.0;173.9537479877472;
-66.7529296875;12601.0;173.9638590812683;
-66.99462890625;12612.0;173.97397804260254;
-67.12646484375;12618.0;173.98407411575317;
-67.2802734375;12625.0;173.99419498443604;
-67.47802734375;12634.0;174.00430011749268;
-67.67578125;12643.0;174.0144350528717;
-67.87353515625;12652.0;174.0246331691742;
-68.18115234375;12666.0;174.03464818000793;
-68.48876953125;12680.0;174.04474711418152;
-68.6865234375;12689.0;174.05486416816711;
-68.994140625;12703.0;174.06498098373413;
-69.27978515625;12716.0;174.07508206367493;
-69.54345703125;12728.0;174.08517813682556;
-69.9169921875;12745.0;174.09529519081116;
-70.20263671875;12758.0;174.1053991317749;
-70.51025390625;12772.0;174.11594414710999;
-70.8837890625;12789.0;174.12600898742676;
-71.103515625;12799.0;174.13612008094788;
-71.4111328125;12813.0;174.14622807502747;
-71.6748046875;12825.0;174.156396150589;
-71.89453125;12835.0;174.16672921180725;
-72.09228515625;12844.0;174.17684316635132;
-72.333984375;12855.0;174.18726110458374;
-72.509765625;12863.0;174.19639801979065;
-72.685546875;12871.0;174.20650720596313;
-72.79541015625;12876.0;174.21777510643005;
-72.92724609375;12882.0;174.22692918777466;
-72.94921875;12883.0;174.23795008659363;
-72.97119140625;12884.0;174.2480661869049;
-73.14697265625;12892.0;174.2581331729889;
-73.23486328125;12896.0;174.2682330608368;
-73.30078125;12899.0;174.2785840034485;
-73.32275390625;12900.0;174.2885820865631;
-73.388671875;12903.0;174.29811215400696;
-73.45458984375;12906.0;174.30838012695312;
-73.49853515625;12908.0;174.3181881904602;
-73.5205078125;12909.0;174.32827019691467;
-73.6962890625;12917.0;174.33826804161072;
-73.8720703125;12925.0;174.34827518463135;
-74.1357421875;12937.0;174.35836100578308;
-74.33349609375;12946.0;174.36836099624634;
-74.55322265625;12956.0;174.37871408462524;
-74.86083984375;12970.0;174.38861918449402;
-75.1025390625;12981.0;174.3986210823059;
-75.322265625;12991.0;174.40954613685608;
-75.56396484375;13002.0;174.41885209083557;
-75.673828125;13007.0;174.428955078125;
-75.78369140625;13012.0;174.4392650127411;
-75.849609375;13015.0;174.44937205314636;
-76.025390625;13023.0;174.4594931602478;
-76.0693359375;13025.0;174.46959900856018;
-76.31103515625;13036.0;174.47970700263977;
-76.48681640625;13044.0;174.48981714248657;
-76.640625;13051.0;174.4999270439148;
-76.81640625;13059.0;174.51021718978882;
-77.14599609375;13074.0;174.51997804641724;
-77.40966796875;13086.0;174.53007817268372;
-77.607421875;13095.0;174.54016613960266;
-77.7392578125;13101.0;174.5502791404724;
-78.02490234375;13114.0;174.56040000915527;
-78.20068359375;13122.0;174.57049703598022;
-78.50830078125;13136.0;174.58061599731445;
-78.90380859375;13154.0;174.5907301902771;
-79.25537109375;13170.0;174.600848197937;
-79.5849609375;13185.0;174.61094403266907;
-79.892578125;13199.0;174.62105298042297;
-80.22216796875;13214.0;174.63128209114075;
-80.66162109375;13234.0;174.64127016067505;
-81.05712890625;13252.0;174.65139317512512;
-81.650390625;13279.0;174.6615080833435;
-82.0458984375;13297.0;174.67161202430725;
-82.6171875;13323.0;174.68172001838684;
-83.1884765625;13349.0;174.69184017181396;
-83.759765625;13375.0;174.70194721221924;
-84.26513671875;13398.0;174.71206212043762;
-84.83642578125;13424.0;174.7221610546112;
-85.31982421875;13446.0;174.73227715492249;
-85.80322265625;13468.0;174.74239110946655;
-86.24267578125;13488.0;174.75249910354614;
-86.77001953125;13512.0;174.76262021064758;
-87.0556640625;13525.0;174.77272009849548;
-87.451171875;13543.0;174.78303503990173;
-87.978515625;13567.0;174.7929401397705;
-88.330078125;13583.0;174.8030641078949;
-88.57177734375;13594.0;174.81316709518433;
-88.96728515625;13612.0;174.82326817512512;
-89.384765625;13631.0;174.83338618278503;
-89.736328125;13647.0;174.8434979915619;
-89.9560546875;13657.0;174.8536159992218;
-90.19775390625;13668.0;174.86374402046204;
-90.50537109375;13682.0;174.87382912635803;
-91.0986328125;13709.0;174.88394117355347;
-92.021484375;13751.0;174.89405798912048;
-92.8125;13787.0;174.90416407585144;
-93.6474609375;13825.0;174.9142780303955;
-94.50439453125;13864.0;174.92438411712646;
-95.25146484375;13898.0;174.93449521064758;
-95.9326171875;13929.0;174.94460606575012;
-96.3720703125;13949.0;174.9547131061554;
-96.74560546875;13966.0;174.96482515335083;
-97.119140625;13983.0;174.97493600845337;
-97.3388671875;13993.0;174.98504114151;
-97.734375;14011.0;174.99522018432617;
-97.91015625;14019.0;175.00527501106262;
-98.32763671875;14038.0;175.01537704467773;
-98.63525390625;14052.0;175.02548718452454;
-99.03076171875;14070.0;175.0356011390686;
-99.4482421875;14089.0;175.04571914672852;
-99.84375;14107.0;175.0559961795807;
-100.2392578125;14125.0;175.06594920158386;
-100.6787109375;14145.0;175.0760531425476;
-101.14013671875;14166.0;175.08615612983704;
-101.5576171875;14185.0;175.0962700843811;
-102.041015625;14207.0;175.10637497901917;
-102.54638671875;14230.0;175.11649918556213;
-102.919921875;14247.0;175.12660312652588;
-103.447265625;14271.0;175.13670802116394;
-103.798828125;14287.0;175.1470251083374;
-104.08447265625;14300.0;175.15713715553284;
-104.34814453125;14312.0;175.16725301742554;
-104.4580078125;14317.0;175.177551984787;
-104.52392578125;14320.0;175.18766713142395;
-104.765625;14331.0;175.19798302650452;
-104.83154296875;14334.0;175.2081000804901;
-104.853515625;14335.0;175.21840500831604;
-104.8974609375;14337.0;175.22840213775635;
-104.91943359375;14338.0;175.23843502998352;
-104.96337890625;14340.0;175.24866008758545;
-104.87548828125;14336.0;175.2591471672058;
-104.94140625;14339.0;175.2689790725708;
-104.91943359375;14338.0;175.27923917770386;
-104.94140625;14339.0;175.2889711856842;
-104.96337890625;14340.0;175.29925918579102;
-104.96337890625;14340.0;175.30967903137207;
-104.91943359375;14338.0;175.31924700737;
-104.96337890625;14340.0;175.32924699783325;
-104.9853515625;14341.0;175.33927702903748;
-104.9853515625;14341.0;175.34927606582642;
-104.94140625;14339.0;175.35932302474976;
-104.8974609375;14337.0;175.36936712265015;
-104.9853515625;14341.0;175.37937998771667;
-104.94140625;14339.0;175.3895230293274;
-105.00732421875;14342.0;175.3996331691742;
-104.9853515625;14341.0;175.41035103797913;
-105.029296875;14343.0;175.41984820365906;
-105.029296875;14343.0;175.430025100708;
-105.18310546875;14350.0;175.44020318984985;
-105.2490234375;14353.0;175.45035409927368;
-105.31494140625;14356.0;175.46054601669312;
-105.40283203125;14360.0;175.4707272052765;
-105.53466796875;14366.0;175.48090600967407;
-105.64453125;14371.0;175.49101519584656;
-105.732421875;14375.0;175.5011420249939;
-105.7763671875;14377.0;175.51121997833252;
-105.8203125;14379.0;175.52130699157715;
-105.908203125;14383.0;175.5314211845398;
-105.9521484375;14385.0;175.54153108596802;
-105.9521484375;14385.0;175.55164408683777;
-105.9521484375;14385.0;175.5613670349121;
-106.1279296875;14393.0;175.5714771747589;
-105.97412109375;14386.0;175.5815830230713;
-106.083984375;14391.0;175.59170198440552;
-106.01806640625;14388.0;175.60180711746216;
-106.01806640625;14388.0;175.6119201183319;
-105.99609375;14387.0;175.62202501296997;
-105.99609375;14387.0;175.6321370601654;
-106.01806640625;14388.0;175.642254114151;
-106.0400390625;14389.0;175.65236020088196;
-105.99609375;14387.0;175.66246914863586;
-105.99609375;14387.0;175.67257404327393;
-106.0400390625;14389.0;175.6828920841217;
-105.99609375;14387.0;175.69280004501343;
-106.0400390625;14389.0;175.7029151916504;
-106.083984375;14391.0;175.71301817893982;
-106.0400390625;14389.0;175.7231321334839;
-106.06201171875;14390.0;175.73323702812195;
