Latitude;Longitude;Speed [km/h];Distance [m];Time [s]
-22.816173;-46.928087;4.167000;181.550490;8257.051291
-22.816175;-46.928087;4.055880;181.685866;8257.169827
-22.816175;-46.928087;4.055880;181.836978;8257.303954
-22.816177;-46.928085;3.741040;181.936742;8257.396080
-22.816177;-46.928085;3.741040;182.031931;8257.487680
-22.816178;-46.928083;3.611400;182.160866;8257.613942
-22.816178;-46.928083;3.611400;182.267747;8257.720486
-22.816180;-46.928083;3.648440;182.389887;8257.841619
-22.816180;-46.928083;3.648440;182.491853;8257.942231
-22.816182;-46.928082;3.055800;182.589985;8258.047620
-22.816183;-46.928082;3.166920;182.685040;8258.157603
-22.816183;-46.928082;3.166920;182.787665;8258.274262
-22.816183;-46.928082;2.555760;182.876810;8258.386421
-22.816183;-46.928082;2.555760;182.951766;8258.492002
-22.816185;-46.928080;2.222400;183.028296;8258.607321
-22.816185;-46.928080;2.222400;183.104063;8258.730054
-22.816187;-46.928082;1.166760;183.154403;8258.836998
-22.816187;-46.928082;0.592640;183.181980;8258.949850
-22.816187;-46.928082;0.592640;183.201712;8259.069712
-22.816187;-46.928082;0.296320;183.215642;8259.182536
-22.816187;-46.928082;0.296320;183.222199;8259.262207
-22.816187;-46.928082;0.203720;183.230533;8259.382201
-22.816187;-46.928082;0.203720;183.236997;8259.496429
-22.816187;-46.928082;0.240760;183.244735;8259.621766
-22.816187;-46.928082;0.240760;183.252537;8259.738429
-22.816187;-46.928083;0.111120;183.258003;8259.850285
-22.816187;-46.928083;0.166680;183.262802;8259.974651
-22.816187;-46.928083;0.166680;183.268416;8260.095907
-22.816188;-46.928083;0.166680;183.272898;8260.192719
-22.816188;-46.928083;0.166680;183.278003;8260.302966
-22.816188;-46.928083;0.055560;183.281163;8260.405352
-22.816188;-46.928085;0.166680;183.285153;8260.534602
-22.816188;-46.928085;0.166680;183.289689;8260.632586
-22.816188;-46.928085;0.055560;183.293468;8260.755000
-22.816188;-46.928085;0.055560;183.294752;8260.838233
-22.816188;-46.928085;0.055560;183.296481;8260.950263
-22.816188;-46.928085;0.074080;183.298832;8261.080796
-22.816188;-46.928085;0.166680;183.302001;8261.175587
-22.816188;-46.928085;0.166680;183.306631;8261.275586
-22.816187;-46.928085;0.277800;183.313686;8261.389869
-22.816187;-46.928085;0.277800;183.320847;8261.482665
-22.816187;-46.928085;0.425960;183.332500;8261.601881
-22.816187;-46.928085;0.425960;183.345682;8261.713292
-22.816187;-46.928085;0.648200;183.364866;8261.841882
-22.816187;-46.928085;0.648200;183.382874;8261.941892
-22.816187;-46.928085;0.555600;183.399624;8262.042077
-22.816187;-46.928087;0.407440;183.416590;8262.168922
-22.816187;-46.928087;0.407440;183.429182;8262.280177
-22.816187;-46.928087;0.407440;183.444198;8262.412849
-22.816187;-46.928087;0.388920;183.456287;8262.522154
-22.816187;-46.928087;0.388920;183.468228;8262.632684
-22.816185;-46.928087;0.388920;183.477469;8262.718219
-22.816185;-46.928087;0.388920;183.490215;8262.836202
-22.816185;-46.928087;0.388920;183.499689;8262.923900
-22.816185;-46.928087;0.425960;183.512165;8263.034129
-22.816185;-46.928087;0.444480;183.527136;8263.157970
-22.816185;-46.928087;0.444480;183.536551;8263.234219
-22.816185;-46.928087;0.444480;183.549365;8263.338009
-22.816185;-46.928087;0.444480;183.563575;8263.453101
-22.816185;-46.928087;0.425960;183.577325;8263.566832
-22.816185;-46.928087;0.425960;183.589261;8263.667708
-22.816185;-46.928087;0.370400;183.601270;8263.776286
-22.816185;-46.928087;0.370400;183.612356;8263.884031
-22.816185;-46.928087;0.296320;183.622697;8263.995714
-22.816185;-46.928087;0.296320;183.631299;8264.100218
-22.816185;-46.928087;0.351880;183.641954;8264.218569
-22.816185;-46.928087;0.351880;183.653064;8264.332235
-22.816185;-46.928087;0.277800;183.661810;8264.432232
-22.816185;-46.928087;0.092600;183.667447;8264.541817
-22.816185;-46.928087;0.092600;183.670525;8264.661462
-22.816185;-46.928087;0.351880;183.676596;8264.759815
-22.816185;-46.928087;0.351880;183.686765;8264.863848
-22.816185;-46.928087;0.629680;183.700424;8264.964038
-22.816185;-46.928087;0.629680;183.719704;8265.074268
-22.816185;-46.928087;0.685240;183.741296;8265.192497
-22.816185;-46.928087;0.685240;183.760450;8265.293125
-22.816185;-46.928087;0.796360;183.786137;8265.417952
-22.816185;-46.928087;0.796360;183.809570;8265.523884
-22.816185;-46.928087;0.944520;183.835334;8265.630441
-22.816185;-46.928087;0.944520;183.868936;8265.758511
-22.816185;-46.928085;1.055640;183.898369;8265.864463
-22.816185;-46.928085;1.055640;183.929427;8265.970377
-22.816185;-46.928085;1.370480;183.977981;8266.114471
-22.816187;-46.928085;1.481600;184.011987;8266.200320
-22.816187;-46.928085;1.481600;184.060444;8266.318060
-22.816187;-46.928083;1.444560;184.110137;8266.440333
-22.816188;-46.928080;1.852000;184.162302;8266.554266
-22.816188;-46.928080;1.852000;184.219034;8266.664544
-22.816188;-46.928080;2.926160;184.315071;8266.809259
-22.816188;-46.928080;2.926160;184.379692;8266.888760
-22.816190;-46.928078;2.852080;184.467489;8266.998160
-22.816190;-46.928078;2.852080;184.562559;8267.118161
-22.816190;-46.928077;2.333520;184.634590;8267.218173
-22.816192;-46.928075;2.815040;184.714659;8267.330146
-22.816192;-46.928075;2.815040;184.796208;8267.434434
-22.816192;-46.928073;3.148400;184.892146;8267.550265
-22.816192;-46.928073;3.148400;184.992387;8267.664885
-22.816192;-46.928072;3.000240;185.086133;8267.774661
-22.816192;-46.928072;3.000240;185.180105;8267.887418
-22.816192;-46.928070;3.870680;185.297958;8268.010915
-22.816192;-46.928070;3.870680;185.398031;8268.103990
-22.816192;-46.928067;3.778080;185.515983;8268.215022
-22.816192;-46.928067;3.778080;185.628015;8268.321773
-22.816193;-46.928065;4.741120;185.746814;8268.422176
-22.816193;-46.928062;4.815200;185.932595;8268.562149
-22.816193;-46.928062;4.815200;186.070024;8268.664895
-22.816192;-46.928058;5.167080;186.238085;8268.786114
-22.816192;-46.928058;5.167080;186.391292;8268.892856
-22.816192;-46.928057;5.352280;186.550843;8269.002061
-22.816192;-46.928057;5.352280;186.705433;8269.106040
-22.816192;-46.928053;5.315240;186.876170;8269.221278
-22.816192;-46.928053;5.315240;187.025080;8269.322135
-22.816190;-46.928050;5.778240;187.229669;8269.454919
-22.816190;-46.928050;5.778240;187.377744;8269.547174
-22.816190;-46.928048;5.667120;187.516100;8269.634210
-22.816190;-46.928048;5.667120;187.698431;8269.750035
-22.816188;-46.928045;6.019000;187.919619;8269.886312
-22.816187;-46.928042;6.241240;188.082728;8269.982100
-22.816187;-46.928042;6.241240;188.345571;8270.133710
-22.816187;-46.928038;6.870920;188.479430;8270.207213
-22.816187;-46.928038;6.870920;188.683385;8270.314075
-22.816187;-46.928035;7.741360;188.966865;8270.453756
-22.816187;-46.928030;8.037680;189.212030;8270.565625
-22.816187;-46.928030;8.037680;189.454288;8270.674130
-22.816187;-46.928027;8.778480;189.751684;8270.801463
-22.816187;-46.928027;8.778480;189.966986;8270.889757
-22.816188;-46.928022;8.982200;190.247733;8271.003569
-22.816188;-46.928022;8.982200;190.513866;8271.110233
-22.816188;-46.928017;9.630400;190.819415;8271.228430
-22.816190;-46.928012;9.852640;191.091779;8271.329083
-22.816190;-46.928012;9.852640;191.369867;8271.430692
-22.816190;-46.928012;9.852640;191.679158;8271.543702
-22.816192;-46.928007;10.093400;191.996353;8271.658201
-22.816193;-46.928002;10.723080;192.360138;8271.784027
-22.816193;-46.928002;10.723080;192.703357;8271.899254
-22.816195;-46.927995;10.797160;193.040567;8272.012074
-22.816195;-46.927995;10.797160;193.439100;8272.144953
-22.816197;-46.927990;10.963840;193.697560;8272.230469
-22.816198;-46.927983;11.260160;194.068938;8272.350786
-22.816198;-46.927983;11.260160;194.399146;8272.456357
-22.816200;-46.927978;11.037920;194.714726;8272.558257
-22.816200;-46.927978;11.037920;195.071208;8272.674523
-22.816202;-46.927972;10.852720;195.374174;8272.774171
-22.816202;-46.927972;10.852720;195.693919;8272.880235
-22.816203;-46.927967;11.408320;196.095904;8273.010251
-22.816203;-46.927967;11.408320;196.418436;8273.112029
-22.816205;-46.927962;11.463880;196.811657;8273.235812
-22.816205;-46.927962;11.463880;197.067894;8273.316278
-22.816208;-46.927955;11.519440;197.440000;8273.432848
-22.816210;-46.927950;11.575000;197.854378;8273.562036
-22.816210;-46.927950;11.575000;198.275705;8273.693075
-22.816213;-46.927943;11.593520;198.542205;8273.775894
-22.816213;-46.927943;11.593520;198.961455;8273.906079
-22.816215;-46.927938;11.612040;199.220942;8273.986590
-22.816215;-46.927938;11.612040;199.561932;8274.092305
-22.816218;-46.927933;11.371280;199.920686;8274.204692
-22.816218;-46.927933;11.371280;200.250712;8274.309174
-22.816222;-46.927928;11.315720;200.620514;8274.426535
-22.816222;-46.927928;11.315720;200.897340;8274.514605
-22.816225;-46.927923;10.871240;201.269043;8274.635228
-22.816228;-46.927918;10.630480;201.564557;8274.734183
-22.816228;-46.927918;10.630480;201.918480;8274.854039
-22.816232;-46.927915;10.408240;202.258440;8274.970382
-22.816232;-46.927915;10.408240;202.593395;8275.086236
-22.816235;-46.927910;9.723000;202.995488;8275.230046
-22.816238;-46.927907;9.593360;203.269909;8275.332334
-22.816238;-46.927907;9.593360;203.514697;8275.424193
-22.816242;-46.927903;9.037760;203.894632;8275.571019
-22.816242;-46.927903;9.037760;204.175566;8275.682923
-22.816245;-46.927898;9.204440;204.486689;8275.805720
-22.816245;-46.927898;9.204440;204.725353;8275.899065
-22.816247;-46.927893;9.037760;205.018272;8276.014677
-22.816247;-46.927893;9.037760;205.297155;8276.125764
-22.816248;-46.927890;8.463640;205.518922;8276.216998
-22.816248;-46.927890;8.463640;205.762766;8276.320717
-22.816250;-46.927885;8.204360;205.997861;8276.422270
-22.816250;-46.927885;8.204360;206.243639;8276.530115
-22.816250;-46.927882;8.482160;206.476441;8276.630566
-22.816250;-46.927882;8.482160;206.712351;8276.730691
-22.816252;-46.927877;8.556240;207.004364;8276.854088
-22.816252;-46.927872;8.593280;207.313860;8276.984026
-22.816252;-46.927872;8.593280;207.536703;8277.077382
-22.816250;-46.927867;8.630320;207.826308;8277.198446
-22.816250;-46.927867;8.630320;208.080454;8277.304459
-22.816250;-46.927862;8.278440;208.309373;8277.401936
-22.816250;-46.927862;8.278440;208.562160;8277.511864
-22.816247;-46.927858;8.426600;208.794137;8277.611848
-22.816247;-46.927858;8.426600;209.064088;8277.727176
-22.816245;-46.927855;8.759960;209.307495;8277.829147
-22.816243;-46.927852;8.926640;209.575024;8277.938055
-22.816243;-46.927852;8.926640;209.845715;8278.047221
-22.816240;-46.927847;9.074800;210.173171;8278.178193
-22.816240;-46.927847;9.074800;210.364090;8278.253931
-22.816237;-46.927843;9.297040;210.700330;8278.385705
-22.816237;-46.927843;9.297040;210.979515;8278.493811
-22.816233;-46.927840;9.741520;211.228262;8278.587882
-22.816233;-46.927840;9.741520;211.470693;8278.677473
-22.816228;-46.927838;9.630400;211.770189;8278.788787
-22.816228;-46.927838;9.630400;212.048571;8278.892851
-22.816223;-46.927835;10.148960;212.403655;8279.022107
-22.816223;-46.927835;10.148960;212.723183;8279.135449
-22.816218;-46.927833;10.463800;213.046454;8279.248367
-22.816213;-46.927832;10.982360;213.361034;8279.353979
-22.816213;-46.927832;10.982360;213.708433;8279.467856
-22.816208;-46.927830;11.389800;214.062948;8279.581949
-22.816208;-46.927830;11.389800;214.404674;8279.689959
-22.816202;-46.927828;11.704640;214.739755;8279.794425
-22.816202;-46.927828;11.704640;215.073016;8279.896926
-22.816197;-46.927827;12.149120;215.500951;8280.026094
-22.816197;-46.927827;12.149120;215.838491;8280.126113
-22.816190;-46.927825;12.704720;216.324191;8280.266817
-22.816183;-46.927823;13.334400;216.567440;8280.334077
-22.816183;-46.927823;13.334400;216.937843;8280.434078
-22.816183;-46.927823;13.334400;217.318466;8280.536838
-22.816177;-46.927823;13.686280;217.727968;8280.645955
-22.816170;-46.927822;13.797400;218.193050;8280.767794
-22.816170;-46.927822;13.797400;218.554492;8280.862101
-22.816162;-46.927820;13.945560;218.963323;8280.968203
-22.816162;-46.927820;13.945560;219.405137;8281.082256
-22.816155;-46.927820;14.038160;219.860747;8281.199481
-22.816155;-46.927820;14.038160;220.287063;8281.308807
-22.816148;-46.927820;14.130760;220.734233;8281.423104
-22.816148;-46.927820;14.130760;221.186158;8281.538238
-22.816140;-46.927818;14.186320;221.686115;8281.665359
-22.816133;-46.927818;14.167800;222.004348;8281.746168
-22.816133;-46.927818;14.167800;222.507115;8281.873920
-22.816127;-46.927818;14.001120;222.851954;8281.962061
-22.816127;-46.927818;14.001120;223.240220;8282.061893
-22.816118;-46.927818;14.001120;223.654657;8282.168454
-22.816118;-46.927818;14.001120;224.219793;8282.313763
-22.816112;-46.927820;14.056680;224.522903;8282.391545
-22.816112;-46.927820;14.056680;224.943432;8282.499245
-22.816105;-46.927820;13.890000;225.466563;8282.634021
-22.816105;-46.927820;13.890000;225.870881;8282.738812
-22.816098;-46.927822;13.945560;226.317507;8282.854337
-22.816090;-46.927823;13.908520;226.712667;8282.956482
-22.816090;-46.927823;13.908520;227.135664;8283.065968
-22.816083;-46.927825;13.723320;227.593359;8283.185229
-22.816083;-46.927825;13.723320;228.046000;8283.303969
-22.816077;-46.927827;13.519600;228.452403;8283.411377
-22.816077;-46.927827;13.519600;228.858922;8283.519625
-22.816070;-46.927828;13.464040;229.252633;8283.624678
-22.816063;-46.927830;13.130680;229.698234;8283.745316
-22.816063;-46.927830;13.130680;230.113642;8283.859207
-22.816057;-46.927832;13.019560;230.617262;8283.997870
-22.816057;-46.927832;13.019560;230.904141;8284.077194
-22.816052;-46.927833;13.001040;231.384290;8284.210053
-22.816052;-46.927833;13.001040;231.682523;8284.292634
-22.816045;-46.927835;12.630640;232.063243;8284.399579
-22.816045;-46.927835;12.630640;232.447074;8284.508979
-22.816038;-46.927837;12.408400;232.826388;8284.618051
-22.816038;-46.927837;12.408400;233.171151;8284.718076
-22.816033;-46.927838;12.482480;233.556023;8284.829405
-22.816033;-46.927838;12.482480;233.905075;8284.930073
-22.816027;-46.927840;12.556560;234.360243;8285.060957
-22.816020;-46.927842;12.575080;234.640967;8285.141382
-22.816020;-46.927842;12.575080;234.994274;8285.242527
-22.816020;-46.927842;12.575080;235.355916;8285.346058
-22.816013;-46.927843;12.612120;235.706770;8285.446353
-22.816007;-46.927843;12.686200;236.113044;8285.561980
-22.816007;-46.927843;12.686200;236.572104;8285.692249
-22.816000;-46.927845;12.612120;236.888098;8285.782182
-22.816000;-46.927845;12.612120;237.309269;8285.902401
-22.815993;-46.927847;12.649160;237.720930;8286.019733
-22.815993;-46.927847;12.649160;238.065978;8286.117935
-22.815987;-46.927848;12.371360;238.429308;8286.222488
-22.815987;-46.927848;12.371360;238.772859;8286.322460
-22.815980;-46.927848;12.463960;239.145217;8286.430410
-22.815975;-46.927850;12.075040;239.573385;8286.556039
-22.815975;-46.927850;12.075040;240.024301;8286.690473
-22.815968;-46.927850;11.908360;240.349828;8286.788199
-22.815968;-46.927850;11.908360;240.607621;8286.866132
-22.815962;-46.927852;11.704640;241.014411;8286.990169
-22.815962;-46.927852;11.704640;241.338900;8287.089972
-22.815957;-46.927852;11.463880;241.661392;8287.190192
-22.815957;-46.927852;11.463880;242.074130;8287.319804
-22.815950;-46.927853;11.297200;242.377909;8287.415898
-22.815950;-46.927853;11.297200;242.705041;8287.520143
-22.815945;-46.927855;10.945320;243.044215;8287.629935
-22.815945;-46.927855;10.945320;243.386220;8287.742423
-22.815940;-46.927858;10.723080;243.747191;8287.862367
-22.815935;-46.927862;10.408240;244.145287;8287.998009
-22.815935;-46.927862;10.408240;244.441911;8288.100605
-22.815930;-46.927863;10.204520;244.732680;8288.202170
-22.815927;-46.927868;10.556400;245.131840;8288.340601
-22.815927;-46.927868;10.556400;245.358774;8288.417991
-22.815923;-46.927872;10.204520;245.751042;8288.554032
-22.815923;-46.927872;10.204520;246.052407;8288.660349
-22.815920;-46.927877;9.871160;246.350205;8288.767152
-22.815920;-46.927877;9.871160;246.682619;8288.888383
-22.815918;-46.927882;9.445200;246.951090;8288.988453
-22.815918;-46.927882;9.445200;247.192936;8289.080632
-22.815917;-46.927887;9.241480;247.538113;8289.213629
-22.815917;-46.927887;9.241480;247.803716;8289.317094
-22.815917;-46.927892;9.037760;248.032399;8289.407170
-22.815917;-46.927892;9.037760;248.287061;8289.508609
-22.815917;-46.927897;8.667360;248.546694;8289.614192
-22.815917;-46.927900;8.500680;248.870381;8289.749941
-22.815917;-46.927900;8.500680;249.050198;8289.826093
-22.815917;-46.927905;8.445120;249.361978;8289.958563
-22.815917;-46.927905;8.445120;249.559790;8290.042887
-22.815918;-46.927910;8.167320;249.812364;8290.152355
-22.815918;-46.927910;8.167320;250.039259;8290.252366
-22.815918;-46.927913;8.185840;250.323345;8290.377444
-22.815918;-46.927913;8.185840;250.554011;8290.478887
-22.815920;-46.927918;7.852480;250.826126;8290.601046
-22.815920;-46.927918;7.852480;251.063410;8290.709830
-22.815920;-46.927923;7.667280;251.294072;8290.816840
-22.815920;-46.927923;7.667280;251.516756;8290.921396
-22.815922;-46.927927;7.370960;251.733459;8291.025149
-22.815922;-46.927927;7.370960;251.979790;8291.145458
-22.815920;-46.927930;7.296880;252.185254;8291.246314
-22.815920;-46.927935;7.833960;252.470849;8291.382214
-22.815920;-46.927935;7.833960;252.653430;8291.466117
-22.815918;-46.927938;7.574680;252.858185;8291.561793
-22.815918;-46.927938;7.574680;253.070943;8291.662910
-22.815915;-46.927942;7.519120;253.329335;8291.786167
-22.815915;-46.927942;7.519120;253.587823;8291.909926
-22.815913;-46.927943;6.870920;253.810229;8292.021206
-22.815913;-46.927943;6.870920;254.018261;8292.130204
-22.815910;-46.927945;7.037600;254.240767;8292.245388
-22.815908;-46.927948;6.870920;254.435720;8292.346309
-22.815908;-46.927948;6.870920;254.643449;8292.455148
-22.815905;-46.927950;7.130200;254.918153;8292.596413
-22.815905;-46.927950;7.130200;255.093609;8292.685000
-22.815902;-46.927952;7.259840;255.263436;8292.769972
-22.815902;-46.927952;7.259840;255.531007;8292.902655
-22.815898;-46.927953;7.370960;255.797595;8293.033846
-22.815898;-46.927953;7.370960;256.000859;8293.133121
-22.815895;-46.927955;7.389480;256.244275;8293.251857
-22.815892;-46.927955;7.463560;256.474534;8293.363475
-22.815892;-46.927955;7.463560;256.687820;8293.466352
-22.815888;-46.927955;7.611720;256.930318;8293.582170
-22.815888;-46.927955;7.611720;257.187933;8293.704010
-22.815885;-46.927955;7.908040;257.443019;8293.822351
-22.815885;-46.927955;7.908040;257.662626;8293.922323
-22.815880;-46.927953;7.963600;257.909425;8294.034281
-22.815877;-46.927953;8.204360;258.159757;8294.145760
-22.815877;-46.927953;8.204360;258.389939;8294.246762
-22.815873;-46.927950;8.352520;258.663567;8294.365753
-22.815873;-46.927950;8.352520;258.841538;8294.442460
-22.815873;-46.927950;8.352520;259.090829;8294.549906
-22.815870;-46.927948;8.056200;259.330259;8294.654966
-22.815865;-46.927947;8.019160;259.557460;8294.756727
-22.815865;-46.927947;8.019160;259.814906;8294.872301
-22.815862;-46.927945;8.315480;260.100098;8294.998008
-22.815862;-46.927945;8.315480;260.324403;8295.095116
-22.815858;-46.927943;8.463640;260.573785;8295.202127
-22.815853;-46.927942;8.908120;260.897481;8295.336288
-22.815853;-46.927942;8.908120;261.209092;8295.462218
-22.815850;-46.927942;9.389640;261.445161;8295.555109
-22.815850;-46.927942;9.389640;261.656590;8295.636171
-22.815850;-46.927942;9.389640;261.917520;8295.736212
-22.815845;-46.927940;9.834120;262.226882;8295.852079
-22.815840;-46.927940;10.260080;262.545081;8295.966094
-22.815840;-46.927940;10.260080;262.898917;8296.090246
-22.815833;-46.927942;10.797160;263.155154;8296.177860
-22.815833;-46.927942;10.797160;263.510390;8296.296303
-22.815828;-46.927943;11.334240;263.910665;8296.426524
-22.815828;-46.927943;11.334240;264.236300;8296.529953
-22.815823;-46.927947;11.297200;264.613246;8296.649875
-22.815818;-46.927948;11.315720;264.953501;8296.758213
-22.815818;-46.927948;11.315720;265.271805;8296.859479
-22.815813;-46.927952;11.260160;265.694777;8296.994375
-22.815813;-46.927952;11.260160;265.900554;8297.060164
-22.815808;-46.927955;11.593520;266.293592;8297.183990
-22.815808;-46.927955;11.593520;266.649475;8297.294498
-22.815803;-46.927958;11.834280;266.974995;8297.394539
-22.815803;-46.927958;11.834280;267.363668;8297.512774
-22.815800;-46.927962;12.315800;267.717715;8297.618328
-22.815800;-46.927962;12.315800;268.142378;8297.742460
-22.815795;-46.927967;12.241720;268.585562;8297.872397
-22.815790;-46.927970;12.334320;268.877236;8297.957848
-22.815790;-46.927970;12.334320;269.316135;8298.085949
-22.815785;-46.927975;12.538040;269.626557;8298.175809
-22.815785;-46.927975;12.538040;270.051822;8298.297914
-22.815782;-46.927980;12.538040;270.418923;8298.403318
-22.815782;-46.927980;12.538040;270.770060;8298.504139
-22.815778;-46.927987;12.612120;271.170102;8298.618663
-22.815778;-46.927987;12.612120;271.522033;8298.719118
-22.815775;-46.927992;12.778800;271.899426;8298.826134
-22.815772;-46.927998;13.093640;272.354117;8298.952669
-22.815772;-46.927998;13.093640;272.738763;8299.058425
-22.815770;-46.928005;13.019560;273.101386;8299.158408
-22.815770;-46.928005;13.019560;273.505733;8299.270213
-22.815768;-46.928012;13.075120;273.934044;8299.388392
-22.815768;-46.928012;13.075120;274.275694;8299.482459
-22.815767;-46.928018;12.908440;274.748457;8299.613461
-22.815767;-46.928018;12.908440;275.000961;8299.683881
-22.815767;-46.928025;12.686200;275.372208;8299.788316
-22.815767;-46.928025;12.686200;275.763393;8299.899324
-22.815767;-46.928032;12.519520;276.189636;8300.021080
-22.815767;-46.928032;12.519520;276.546815;8300.123787
-22.815767;-46.928038;12.519520;276.957796;8300.241965
-22.815767;-46.928045;12.223200;277.353322;8300.357061
-22.815767;-46.928045;12.223200;277.692716;8300.457020
-22.815767;-46.928052;12.038000;278.057204;8300.565189
-22.815767;-46.928052;12.038000;278.411917;8300.671267
-22.815768;-46.928058;11.889840;278.821136;8300.794403
-22.815768;-46.928058;11.889840;279.107635;8300.881149
-22.815770;-46.928065;11.908360;279.448207;8300.984187
-22.815770;-46.928065;11.908360;279.834918;8301.101093
-22.815772;-46.928072;11.815760;280.182818;8301.206677
-22.815772;-46.928072;11.815760;280.626090;8301.341732
-22.815773;-46.928078;11.760200;280.897037;8301.424478
-22.815773;-46.928078;11.760200;281.291203;8301.545139
-22.815775;-46.928085;11.426840;281.613194;8301.645123
-22.815777;-46.928090;11.500920;281.935988;8301.746490
-22.815777;-46.928090;11.500920;282.279654;8301.854064
-22.815778;-46.928097;11.593520;282.614595;8301.958486
-22.815778;-46.928097;11.593520;282.994389;8302.076419
-22.815780;-46.928102;11.575000;283.363585;8302.191153
-22.815780;-46.928102;11.575000;283.710887;8302.299169
-22.815782;-46.928108;11.704640;284.068446;8302.409756
-22.815782;-46.928108;11.704640;284.427294;8302.520127
-22.815785;-46.928113;11.723160;284.794652;8302.633026
-22.815787;-46.928120;11.575000;285.144971;8302.741288
-22.815787;-46.928120;11.575000;285.522191;8302.858609
-22.815790;-46.928125;11.723160;285.856513;8302.961927
-22.815790;-46.928125;11.723160;286.265303;8303.087460
-22.815793;-46.928130;11.575000;286.593134;8303.188772
-22.815793;-46.928130;11.575000;286.944114;8303.297932
-22.815797;-46.928135;11.649080;287.339897;8303.420634
-22.815797;-46.928135;11.649080;287.669139;8303.522382
-22.815800;-46.928140;11.612040;288.001606;8303.625290
-22.815803;-46.928145;11.760200;288.432794;8303.758121
-22.815803;-46.928145;11.760200;288.781256;8303.864791
-22.815808;-46.928150;11.834280;289.108913;8303.964778
-22.815808;-46.928150;11.834280;289.468502;8304.074165
-22.815812;-46.928155;11.723160;289.864711;8304.195261
-22.815812;-46.928155;11.723160;290.238088;8304.309919
-22.815817;-46.928158;11.926880;290.571692;8304.411481
-22.815817;-46.928158;11.926880;290.881817;8304.505089
-22.815822;-46.928163;11.926880;291.256772;8304.618265
-22.815822;-46.928163;11.926880;291.626746;8304.729938
-22.815827;-46.928167;11.649080;292.009502;8304.846830
-22.815827;-46.928167;11.649080;292.336640;8304.947928
-22.815832;-46.928170;11.389800;292.753055;8305.078064
-22.815837;-46.928173;11.500920;293.108940;8305.190003
-22.815837;-46.928173;11.500920;293.391060;8305.278312
-22.815842;-46.928175;11.519440;293.811492;8305.409809
-22.815842;-46.928175;11.519440;294.115391;8305.504782
-22.815847;-46.928177;10.945320;294.418671;8305.601984
-22.815847;-46.928177;10.945320;294.843818;8305.741818
-22.815852;-46.928178;11.093480;295.089125;8305.821959
-22.815857;-46.928180;10.889760;295.456917;8305.942419
-22.815857;-46.928180;10.889760;295.725924;8306.031349
-22.815857;-46.928180;10.889760;296.061995;8306.142449
-22.815862;-46.928182;10.667520;296.399609;8306.255210
-22.815868;-46.928183;10.574920;296.730368;8306.367319
-22.815868;-46.928183;10.574920;297.132597;8306.504249
-22.815873;-46.928183;10.963840;297.340864;8306.573869
-22.815873;-46.928183;10.963840;297.671732;8306.682510
-22.815878;-46.928183;10.519360;297.981125;8306.786202
-22.815878;-46.928183;10.519360;298.283563;8306.889704
-22.815885;-46.928182;10.352680;298.591287;8306.995856
-22.815885;-46.928182;10.352680;298.942570;8307.118010
-22.815890;-46.928180;9.982280;299.179320;8307.201836
-22.815890;-46.928180;9.982280;299.523193;8307.325850
-22.815895;-46.928180;10.241560;299.883099;8307.453982
-22.815900;-46.928178;10.223040;300.227293;8307.575079
-22.815900;-46.928178;10.223040;300.507817;8307.673864
-22.815905;-46.928177;10.389720;300.870965;8307.800711
-22.815905;-46.928177;10.389720;301.163649;8307.902125
-22.815910;-46.928175;10.186000;301.449588;8308.002183
-22.815910;-46.928175;10.186000;301.766203;8308.114083
-22.815915;-46.928172;10.593440;302.111540;8308.233741
-22.815920;-46.928170;10.519360;302.487729;8308.362031
-22.815920;-46.928170;10.519360;302.779992;8308.462051
-22.815925;-46.928168;10.667520;303.074281;8308.562060
-22.815925;-46.928168;10.667520;303.370654;8308.662078
-22.815930;-46.928167;10.871240;303.695028;8308.770510
-22.815930;-46.928167;10.871240;304.004919;8308.873130
-22.815935;-46.928165;10.815680;304.392290;8309.001736
-22.815935;-46.928165;10.815680;304.612983;8309.075194
-22.815942;-46.928163;11.074960;304.921139;8309.176549
-22.815942;-46.928163;11.074960;305.277624;8309.292427
-22.815947;-46.928163;11.186080;305.616774;8309.402120
-22.815947;-46.928163;11.186080;305.883587;8309.487988
-22.815952;-46.928162;10.963840;306.220008;8309.597344
-22.815952;-46.928162;10.963840;306.533247;8309.700197
-22.815958;-46.928160;10.945320;306.844656;8309.802535
-22.815958;-46.928160;10.945320;307.176967;8309.911835
-22.815963;-46.928158;11.112000;307.526325;8310.025873
-22.815963;-46.928158;11.112000;307.870266;8310.137301
-22.815968;-46.928157;10.963840;308.177016;8310.237347
-22.815973;-46.928155;11.000880;308.540190;8310.356395
-22.815973;-46.928155;11.000880;308.817336;8310.447090
-22.815978;-46.928153;10.778640;309.129328;8310.550230
-22.815978;-46.928153;10.778640;309.506742;8310.676284
-22.815983;-46.928152;10.667520;309.790740;8310.771629
-22.815983;-46.928152;10.667520;310.102459;8310.876826
-22.815988;-46.928150;10.278600;310.465543;8311.001632
-22.815988;-46.928150;10.278600;310.725863;8311.092807
-22.815993;-46.928148;10.074880;311.045625;8311.205922
-22.815993;-46.928148;10.074880;311.338194;8311.310464
-22.815998;-46.928147;9.352600;311.649764;8311.425935
-22.815998;-46.928147;9.352600;311.920880;8311.530293
